family,symbol,time,equityUsd
momentum,AVAX,2026-06-14T00:00:00.000Z,40.2449
momentum,AVAX,2026-06-15T00:00:00.000Z,40.4944
momentum,AVAX,2026-06-16T00:00:00.000Z,40.6256
momentum,AVAX,2026-06-17T00:00:00.000Z,40.1464
momentum,AVAX,2026-06-18T00:00:00.000Z,38.053
rs_continuation,DOT,2026-05-20T00:00:00.000Z,40
rs_continuation,DOT,2026-05-21T00:00:00.000Z,40
rs_continuation,DOT,2026-05-22T00:00:00.000Z,40
rs_continuation,DOT,2026-05-23T00:00:00.000Z,40
rs_continuation,DOT,2026-05-24T00:00:00.000Z,40
rs_continuation,DOT,2026-05-25T00:00:00.000Z,40
rs_continuation,DOT,2026-05-26T00:00:00.000Z,40
rs_continuation,DOT,2026-05-27T00:00:00.000Z,40
rs_continuation,DOT,2026-05-28T00:00:00.000Z,40
rs_continuation,DOT,2026-05-29T00:00:00.000Z,40
rs_continuation,DOT,2026-05-30T00:00:00.000Z,40
rs_continuation,DOT,2026-05-31T00:00:00.000Z,40
rs_continuation,DOT,2026-06-01T00:00:00.000Z,40
rs_continuation,DOT,2026-06-02T00:00:00.000Z,40
rs_continuation,DOT,2026-06-03T00:00:00.000Z,40
rs_continuation,DOT,2026-06-04T00:00:00.000Z,40
rs_continuation,DOT,2026-06-05T00:00:00.000Z,40
rs_continuation,DOT,2026-06-06T00:00:00.000Z,40
rs_continuation,DOT,2026-06-07T00:00:00.000Z,40
rs_continuation,DOT,2026-06-08T00:00:00.000Z,40
rs_continuation,DOT,2026-06-09T00:00:00.000Z,40
rs_continuation,DOT,2026-06-10T00:00:00.000Z,40
rs_continuation,DOT,2026-06-11T00:00:00.000Z,40
rs_continuation,DOT,2026-06-12T00:00:00.000Z,40
rs_continuation,DOT,2026-06-13T00:00:00.000Z,40
rs_continuation,DOT,2026-06-14T00:00:00.000Z,40
rs_continuation,DOT,2026-06-15T00:00:00.000Z,40
rs_continuation,DOT,2026-06-16T00:00:00.000Z,40
rs_continuation,DOT,2026-06-17T00:00:00.000Z,40
rs_continuation,DOT,2026-06-18T00:00:00.000Z,40
momentum,DOT,2026-05-20T00:00:00.000Z,40
momentum,DOT,2026-05-21T00:00:00.000Z,40
momentum,DOT,2026-05-22T00:00:00.000Z,40
momentum,DOT,2026-05-23T00:00:00.000Z,40
momentum,DOT,2026-05-24T00:00:00.000Z,40
momentum,DOT,2026-05-25T00:00:00.000Z,40
momentum,DOT,2026-05-26T00:00:00.000Z,40
momentum,DOT,2026-05-27T00:00:00.000Z,40
momentum,DOT,2026-05-28T00:00:00.000Z,40
momentum,DOT,2026-05-29T00:00:00.000Z,40
momentum,DOT,2026-05-30T00:00:00.000Z,40
momentum,DOT,2026-05-31T00:00:00.000Z,40
momentum,DOT,2026-06-01T00:00:00.000Z,40
momentum,DOT,2026-06-02T00:00:00.000Z,40
momentum,DOT,2026-06-03T00:00:00.000Z,40
momentum,DOT,2026-06-04T00:00:00.000Z,40
momentum,DOT,2026-06-05T00:00:00.000Z,40
momentum,DOT,2026-06-06T00:00:00.000Z,40
momentum,DOT,2026-06-07T00:00:00.000Z,40
momentum,DOT,2026-06-08T00:00:00.000Z,40
momentum,DOT,2026-06-09T00:00:00.000Z,40
momentum,DOT,2026-06-10T00:00:00.000Z,40
momentum,DOT,2026-06-11T00:00:00.000Z,40
momentum,DOT,2026-06-12T00:00:00.000Z,40
momentum,DOT,2026-06-13T00:00:00.000Z,40
momentum,DOT,2026-06-14T00:00:00.000Z,40.311
momentum,DOT,2026-06-15T00:00:00.000Z,40.6475
momentum,DOT,2026-06-16T00:00:00.000Z,40.6789
momentum,DOT,2026-06-17T00:00:00.000Z,40.4742
momentum,DOT,2026-06-18T00:00:00.000Z,39.6122
rs_continuation,LTC,2026-05-20T00:00:00.000Z,40
rs_continuation,LTC,2026-05-21T00:00:00.000Z,40
rs_continuation,LTC,2026-05-22T00:00:00.000Z,40
rs_continuation,LTC,2026-05-23T00:00:00.000Z,40
rs_continuation,LTC,2026-05-24T00:00:00.000Z,40
rs_continuation,LTC,2026-05-25T00:00:00.000Z,40
rs_continuation,LTC,2026-05-26T00:00:00.000Z,40
rs_continuation,LTC,2026-05-27T00:00:00.000Z,40
rs_continuation,LTC,2026-05-28T00:00:00.000Z,40
rs_continuation,LTC,2026-05-29T00:00:00.000Z,40
rs_continuation,LTC,2026-05-30T00:00:00.000Z,40
rs_continuation,LTC,2026-05-31T00:00:00.000Z,40
rs_continuation,LTC,2026-06-01T00:00:00.000Z,40
rs_continuation,LTC,2026-06-02T00:00:00.000Z,40
rs_continuation,LTC,2026-06-03T00:00:00.000Z,40
rs_continuation,LTC,2026-06-04T00:00:00.000Z,40
rs_continuation,LTC,2026-06-05T00:00:00.000Z,40
rs_continuation,LTC,2026-06-06T00:00:00.000Z,40
rs_continuation,LTC,2026-06-07T00:00:00.000Z,40
rs_continuation,LTC,2026-06-08T00:00:00.000Z,40
rs_continuation,LTC,2026-06-09T00:00:00.000Z,40
rs_continuation,LTC,2026-06-10T00:00:00.000Z,40
rs_continuation,LTC,2026-06-11T00:00:00.000Z,40
rs_continuation,LTC,2026-06-12T00:00:00.000Z,40
rs_continuation,LTC,2026-06-13T00:00:00.000Z,40
rs_continuation,LTC,2026-06-14T00:00:00.000Z,40
rs_continuation,LTC,2026-06-15T00:00:00.000Z,40
rs_continuation,LTC,2026-06-16T00:00:00.000Z,40
rs_continuation,LTC,2026-06-17T00:00:00.000Z,40
rs_continuation,LTC,2026-06-18T00:00:00.000Z,40
momentum,LTC,2026-05-20T00:00:00.000Z,40
momentum,LTC,2026-05-21T00:00:00.000Z,40
momentum,LTC,2026-05-22T00:00:00.000Z,40
momentum,LTC,2026-05-23T00:00:00.000Z,40
momentum,LTC,2026-05-24T00:00:00.000Z,40
momentum,LTC,2026-05-25T00:00:00.000Z,40
momentum,LTC,2026-05-26T00:00:00.000Z,40
momentum,LTC,2026-05-27T00:00:00.000Z,40
momentum,LTC,2026-05-28T00:00:00.000Z,40
momentum,LTC,2026-05-29T00:00:00.000Z,40
momentum,LTC,2026-05-30T00:00:00.000Z,40
momentum,LTC,2026-05-31T00:00:00.000Z,39.8166
momentum,LTC,2026-06-01T00:00:00.000Z,38.8355
momentum,LTC,2026-06-02T00:00:00.000Z,38.8355
momentum,LTC,2026-06-03T00:00:00.000Z,38.8355
momentum,LTC,2026-06-04T00:00:00.000Z,38.8355
momentum,LTC,2026-06-05T00:00:00.000Z,38.8355
momentum,LTC,2026-06-06T00:00:00.000Z,38.8355
momentum,LTC,2026-06-07T00:00:00.000Z,38.8355
momentum,LTC,2026-06-08T00:00:00.000Z,38.8355
momentum,LTC,2026-06-09T00:00:00.000Z,38.8355
momentum,LTC,2026-06-10T00:00:00.000Z,38.8355
momentum,LTC,2026-06-11T00:00:00.000Z,38.8355
momentum,LTC,2026-06-12T00:00:00.000Z,38.8355
momentum,LTC,2026-06-13T00:00:00.000Z,39.586
momentum,LTC,2026-06-14T00:00:00.000Z,40.2351
momentum,LTC,2026-06-15T00:00:00.000Z,40.5043
momentum,LTC,2026-06-16T00:00:00.000Z,40.4012
momentum,LTC,2026-06-17T00:00:00.000Z,39.9335
momentum,LTC,2026-06-18T00:00:00.000Z,39.0166
rs_continuation,BCH,2026-05-20T00:00:00.000Z,40
rs_continuation,BCH,2026-05-21T00:00:00.000Z,40
rs_continuation,BCH,2026-05-22T00:00:00.000Z,40
rs_continuation,BCH,2026-05-23T00:00:00.000Z,40
rs_continuation,BCH,2026-05-24T00:00:00.000Z,40
rs_continuation,BCH,2026-05-25T00:00:00.000Z,40
rs_continuation,BCH,2026-05-26T00:00:00.000Z,40
rs_continuation,BCH,2026-05-27T00:00:00.000Z,40
rs_continuation,BCH,2026-05-28T00:00:00.000Z,40
rs_continuation,BCH,2026-05-29T00:00:00.000Z,40
rs_continuation,BCH,2026-05-30T00:00:00.000Z,40
rs_continuation,BCH,2026-05-31T00:00:00.000Z,40
rs_continuation,BCH,2026-06-01T00:00:00.000Z,40
rs_continuation,BCH,2026-06-02T00:00:00.000Z,40
rs_continuation,BCH,2026-06-03T00:00:00.000Z,40
rs_continuation,BCH,2026-06-04T00:00:00.000Z,40
rs_continuation,BCH,2026-06-05T00:00:00.000Z,40
rs_continuation,BCH,2026-06-06T00:00:00.000Z,40
rs_continuation,BCH,2026-06-07T00:00:00.000Z,40
rs_continuation,BCH,2026-06-08T00:00:00.000Z,40
rs_continuation,BCH,2026-06-09T00:00:00.000Z,40
rs_continuation,BCH,2026-06-10T00:00:00.000Z,40
rs_continuation,BCH,2026-06-11T00:00:00.000Z,40
rs_continuation,BCH,2026-06-12T00:00:00.000Z,40
rs_continuation,BCH,2026-06-13T00:00:00.000Z,40
rs_continuation,BCH,2026-06-14T00:00:00.000Z,40
rs_continuation,BCH,2026-06-15T00:00:00.000Z,40
rs_continuation,BCH,2026-06-16T00:00:00.000Z,40
rs_continuation,BCH,2026-06-17T00:00:00.000Z,40
rs_continuation,BCH,2026-06-18T00:00:00.000Z,40
momentum,BCH,2026-05-20T00:00:00.000Z,40
momentum,BCH,2026-05-21T00:00:00.000Z,40
momentum,BCH,2026-05-22T00:00:00.000Z,40
momentum,BCH,2026-05-23T00:00:00.000Z,40
momentum,BCH,2026-05-24T00:00:00.000Z,40
momentum,BCH,2026-05-25T00:00:00.000Z,40
momentum,BCH,2026-05-26T00:00:00.000Z,40
momentum,BCH,2026-05-27T00:00:00.000Z,40
momentum,BCH,2026-05-28T00:00:00.000Z,40
momentum,BCH,2026-05-29T00:00:00.000Z,40
momentum,BCH,2026-05-30T00:00:00.000Z,40
momentum,BCH,2026-05-31T00:00:00.000Z,40
momentum,BCH,2026-06-01T00:00:00.000Z,40
momentum,BCH,2026-06-02T00:00:00.000Z,40
momentum,BCH,2026-06-03T00:00:00.000Z,40
momentum,BCH,2026-06-04T00:00:00.000Z,40
momentum,BCH,2026-06-05T00:00:00.000Z,40
momentum,BCH,2026-06-06T00:00:00.000Z,40
momentum,BCH,2026-06-07T00:00:00.000Z,40
momentum,BCH,2026-06-08T00:00:00.000Z,40
momentum,BCH,2026-06-09T00:00:00.000Z,40
momentum,BCH,2026-06-10T00:00:00.000Z,40
momentum,BCH,2026-06-11T00:00:00.000Z,40
momentum,BCH,2026-06-12T00:00:00.000Z,40
momentum,BCH,2026-06-13T00:00:00.000Z,40
momentum,BCH,2026-06-14T00:00:00.000Z,40.1379
momentum,BCH,2026-06-15T00:00:00.000Z,41.6922
momentum,BCH,2026-06-16T00:00:00.000Z,40.7258
momentum,BCH,2026-06-17T00:00:00.000Z,40.3766
momentum,BCH,2026-06-18T00:00:00.000Z,38.7513
rs_continuation,UNI,2026-05-20T00:00:00.000Z,40
rs_continuation,UNI,2026-05-21T00:00:00.000Z,40
rs_continuation,UNI,2026-05-22T00:00:00.000Z,40
rs_continuation,UNI,2026-05-23T00:00:00.000Z,40
rs_continuation,UNI,2026-05-24T00:00:00.000Z,40
rs_continuation,UNI,2026-05-25T00:00:00.000Z,40
rs_continuation,UNI,2026-05-26T00:00:00.000Z,40
rs_continuation,UNI,2026-05-27T00:00:00.000Z,40
rs_continuation,UNI,2026-05-28T00:00:00.000Z,40
rs_continuation,UNI,2026-05-29T00:00:00.000Z,40
rs_continuation,UNI,2026-05-30T00:00:00.000Z,40
rs_continuation,UNI,2026-05-31T00:00:00.000Z,40
rs_continuation,UNI,2026-06-01T00:00:00.000Z,40
rs_continuation,UNI,2026-06-02T00:00:00.000Z,40
rs_continuation,UNI,2026-06-03T00:00:00.000Z,40
rs_continuation,UNI,2026-06-04T00:00:00.000Z,40
rs_continuation,UNI,2026-06-05T00:00:00.000Z,40
rs_continuation,UNI,2026-06-06T00:00:00.000Z,40
rs_continuation,UNI,2026-06-07T00:00:00.000Z,40
rs_continuation,UNI,2026-06-08T00:00:00.000Z,40
rs_continuation,UNI,2026-06-09T00:00:00.000Z,40
rs_continuation,UNI,2026-06-10T00:00:00.000Z,40
rs_continuation,UNI,2026-06-11T00:00:00.000Z,40
rs_continuation,UNI,2026-06-12T00:00:00.000Z,40
rs_continuation,UNI,2026-06-13T00:00:00.000Z,40
rs_continuation,UNI,2026-06-14T00:00:00.000Z,40
rs_continuation,UNI,2026-06-15T00:00:00.000Z,40
rs_continuation,UNI,2026-06-16T00:00:00.000Z,40
rs_continuation,UNI,2026-06-17T00:00:00.000Z,40
rs_continuation,UNI,2026-06-18T00:00:00.000Z,40
momentum,UNI,2026-05-20T00:00:00.000Z,40
momentum,UNI,2026-05-21T00:00:00.000Z,40
momentum,UNI,2026-05-22T00:00:00.000Z,40
momentum,UNI,2026-05-23T00:00:00.000Z,40
momentum,UNI,2026-05-24T00:00:00.000Z,40
momentum,UNI,2026-05-25T00:00:00.000Z,40
momentum,UNI,2026-05-26T00:00:00.000Z,40
momentum,UNI,2026-05-27T00:00:00.000Z,40
momentum,UNI,2026-05-28T00:00:00.000Z,40
momentum,UNI,2026-05-29T00:00:00.000Z,40
momentum,UNI,2026-05-30T00:00:00.000Z,40
momentum,UNI,2026-05-31T00:00:00.000Z,40
momentum,UNI,2026-06-01T00:00:00.000Z,40
momentum,UNI,2026-06-02T00:00:00.000Z,40
momentum,UNI,2026-06-03T00:00:00.000Z,40
momentum,UNI,2026-06-04T00:00:00.000Z,40
momentum,UNI,2026-06-05T00:00:00.000Z,40
momentum,UNI,2026-06-06T00:00:00.000Z,40
momentum,UNI,2026-06-07T00:00:00.000Z,40
momentum,UNI,2026-06-08T00:00:00.000Z,40
momentum,UNI,2026-06-09T00:00:00.000Z,40
momentum,UNI,2026-06-10T00:00:00.000Z,40
momentum,UNI,2026-06-11T00:00:00.000Z,40
momentum,UNI,2026-06-12T00:00:00.000Z,40
momentum,UNI,2026-06-13T00:00:00.000Z,40
momentum,UNI,2026-06-14T00:00:00.000Z,40.2584
momentum,UNI,2026-06-15T00:00:00.000Z,42.4036
momentum,UNI,2026-06-16T00:00:00.000Z,46.1379
momentum,UNI,2026-06-17T00:00:00.000Z,45.5951
momentum,UNI,2026-06-18T00:00:00.000Z,45.2129
